iteration,scenario,monitoring_cost_pct,monitoring_cost_euro,implementation_cost_pct,implementation_cost_euro,total_governance_cost_pct,total_governance_cost_euro,disbursement_lag_months,mobilization_ratio,gross_mobilization_ratio,net_mobilization_ratio,risk_premium_bps,mrv_reduction,lag_reduction,effective_lag_reduction,risk_premium_reduction_bps,effective_risk_premium_reduction_bps,bluewashing_risk_reduction,effective_bluewashing_reduction,legal_uncertainty_penalty,oracle_failure_risk,adoption_friction,gross_benefit,penalty_factor,net_benefit
93,Traditional Governance,0.03416934451583113,3416934.451583113,0.0,0.0,0.03416934451583113,3416934.451583113,3.8214659286774086,3.989161615544763,3.989161615544763,3.989161615544763,275.035549226608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Traditional Governance,0.03309425644102853,3309425.644102853,0.0,0.0,0.03309425644102853,3309425.644102853,4.716614506132027,3.3437687219049765,3.3437687219049765,3.3437687219049765,297.94298076151426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Traditional Governance,0.031648194714913744,3164819.4714913745,0.0,0.0,0.031648194714913744,3164819.4714913745,5.231349311547951,3.67356447053208,3.67356447053208,3.67356447053208,298.13505073867555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Traditional Governance,0.03710144065810061,3710144.0658100606,0.0,0.0,0.03710144065810061,3710144.0658100606,4.763825580768308,3.4536534129483965,3.4536534129483965,3.4536534129483965,321.3017942170633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Traditional Governance,0.03275992455890808,3275992.4558908083,0.0,0.0,0.03275992455890808,3275992.4558908083,3.403635554123197,4.357482936644189,4.357482936644189,4.357482936644189,298.41058818597133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Traditional Governance,0.02628032353404229,2628032.353404229,0.0,0.0,0.02628032353404229,2628032.353404229,5.635237237243786,3.809021843730701,3.809021843730701,3.809021843730701,295.0996541233945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Traditional Governance,0.02728715691845811,2728715.691845811,0.0,0.0,0.02728715691845811,2728715.691845811,3.7923263557891422,3.5885112292236374,3.5885112292236374,3.5885112292236374,274.845567919712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Traditional Governance,0.04585922097272525,4585922.097272525,0.0,0.0,0.04585922097272525,4585922.097272525,4.023000513678367,3.873305745973133,3.873305745973133,3.873305745973133,310.9144752575076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Traditional Governance,0.04358605509989548,4358605.509989548,0.0,0.0,0.04358605509989548,4358605.509989548,5.66437039548225,3.514531913631899,3.514531913631899,3.514531913631899,306.39893816353697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Traditional Governance,0.03837538001545157,3837538.0015451573,0.0,0.0,0.03837538001545157,3837538.0015451573,4.984937679223678,4.635492044784199,4.635492044784199,4.635492044784199,312.38018144520396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Traditional Governance,0.030938074906343614,3093807.4906343613,0.0,0.0,0.030938074906343614,3093807.4906343613,5.465766962555927,3.8349882784155804,3.8349882784155804,3.8349882784155804,308.54419551903385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Traditional Governance,0.046275670504168004,4627567.0504168,0.0,0.0,0.046275670504168004,4627567.0504168,5.067148788732165,4.5072977187976635,4.5072977187976635,4.5072977187976635,325.0283989016384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Traditional Governance,0.04002191936215224,4002191.936215224,0.0,0.0,0.04002191936215224,4002191.936215224,4.748123463561362,4.162734532789884,4.162734532789884,4.162734532789884,325.2357219238101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Traditional Governance,0.03871286507219605,3871286.5072196047,0.0,0.0,0.03871286507219605,3871286.5072196047,4.131586715582825,4.054759732638333,4.054759732638333,4.054759732638333,289.2226501965296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Traditional Governance,0.03422015034958158,3422015.0349581577,0.0,0.0,0.03422015034958158,3422015.0349581577,4.212834072595202,3.980151367567054,3.980151367567054,3.980151367567054,280.2003360152624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Traditional Governance,0.03106836495740548,3106836.495740548,0.0,0.0,0.03106836495740548,3106836.495740548,5.512885874460269,4.16742315621605,4.16742315621605,4.16742315621605,330.8267766530451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Traditional Governance,0.026586040765822414,2658604.0765822413,0.0,0.0,0.026586040765822414,2658604.0765822413,5.208050047477999,4.166306404434364,4.166306404434364,4.166306404434364,312.1212398290901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Traditional Governance,0.04337965850161253,4337965.8501612535,0.0,0.0,0.04337965850161253,4337965.8501612535,4.271891118763894,3.3160472221717456,3.3160472221717456,3.3160472221717456,337.95371430996755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Traditional Governance,0.034321289412099915,3432128.9412099915,0.0,0.0,0.034321289412099915,3432128.9412099915,4.296033710708625,4.456435150628407,4.456435150628407,4.456435150628407,299.84755277848365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Traditional Governance,0.02954272047991838,2954272.0479918383,0.0,0.0,0.02954272047991838,2954272.0479918383,4.157421598313027,3.886289427399399,3.886289427399399,3.886289427399399,336.26015949745226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Traditional Governance,0.03173373260594401,3173373.260594401,0.0,0.0,0.03173373260594401,3173373.260594401,4.211439491601837,3.872450440980623,3.872450440980623,3.872450440980623,274.7708290034249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Traditional Governance,0.03623950604170959,3623950.604170959,0.0,0.0,0.03623950604170959,3623950.604170959,5.208168956342034,3.921412431394298,3.921412431394298,3.921412431394298,304.7432083557157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Traditional Governance,0.02891895466535481,2891895.466535481,0.0,0.0,0.02891895466535481,2891895.466535481,3.217441612057837,4.165304790309109,4.165304790309109,4.165304790309109,299.83649794408853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Traditional Governance,0.04196734339346994,4196734.339346994,0.0,0.0,0.04196734339346994,4196734.339346994,4.40079862756674,3.8937598303041185,3.8937598303041185,3.8937598303041185,253.63656533375436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Traditional Governance,0.03957569131432902,3957569.1314329016,0.0,0.0,0.03957569131432902,3957569.1314329016,5.492829962808907,3.8917396614817017,3.8917396614817017,3.8917396614817017,281.05629683968687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Traditional Governance,0.03876426816704499,3876426.8167044995,0.0,0.0,0.03876426816704499,3876426.8167044995,4.565379352693765,3.4850176238838713,3.4850176238838713,3.4850176238838713,277.70127715677876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Traditional Governance,0.03394424138842973,3394424.1388429734,0.0,0.0,0.03394424138842973,3394424.1388429734,4.423729628703275,3.9302748321464107,3.9302748321464107,3.9302748321464107,267.43692754781557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Traditional Governance,0.03704967098163524,3704967.0981635237,0.0,0.0,0.03704967098163524,3704967.0981635237,4.18560706861428,3.637415649715468,3.637415649715468,3.637415649715468,333.8986142798271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Traditional Governance,0.03631950607656036,3631950.6076560356,0.0,0.0,0.03631950607656036,3631950.6076560356,3.576720759448251,4.370063080436815,4.370063080436815,4.370063080436815,336.84081780108625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Traditional Governance,0.03744734971010779,3744734.971010779,0.0,0.0,0.03744734971010779,3744734.971010779,4.005081663907868,3.854350201721163,3.854350201721163,3.854350201721163,326.73521938709916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Traditional Governance,0.02616440950237329,2616440.9502373287,0.0,0.0,0.02616440950237329,2616440.9502373287,3.638014768415215,4.576192648733198,4.576192648733198,4.576192648733198,342.54375143718977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Traditional Governance,0.03367893749443919,3367893.749443919,0.0,0.0,0.03367893749443919,3367893.749443919,3.7550810775800354,4.164544134723533,4.164544134723533,4.164544134723533,320.9022524383481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Traditional Governance,0.02432739855315542,2432739.8553155423,0.0,0.0,0.02432739855315542,2432739.8553155423,3.8578021033829506,4.241317589841039,4.241317589841039,4.241317589841039,331.5854772124953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Traditional Governance,0.034909589821991535,3490958.9821991534,0.0,0.0,0.034909589821991535,3490958.9821991534,4.1658183582270665,4.541391245692483,4.541391245692483,4.541391245692483,281.43494309948505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Traditional Governance,0.0321834948003335,3218349.48003335,0.0,0.0,0.0321834948003335,3218349.48003335,3.2226545754749036,3.753024864038979,3.753024864038979,3.753024864038979,285.83879597173154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Traditional Governance,0.02806448293381052,2806448.293381052,0.0,0.0,0.02806448293381052,2806448.293381052,5.526341351994514,4.055777211586545,4.055777211586545,4.055777211586545,323.73844056392846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Traditional Governance,0.026821388090055298,2682138.8090055296,0.0,0.0,0.026821388090055298,2682138.8090055296,3.7464488710195667,3.428317826183239,3.428317826183239,3.428317826183239,298.9624207409421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Traditional Governance,0.036377961146728824,3637796.1146728825,0.0,0.0,0.036377961146728824,3637796.1146728825,4.3130765117151935,3.5591254941984607,3.5591254941984607,3.5591254941984607,312.3816818081566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Traditional Governance,0.02876166855351187,2876166.855351187,0.0,0.0,0.02876166855351187,2876166.855351187,5.263707951093123,3.885004567546851,3.885004567546851,3.885004567546851,303.19770796023573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Traditional Governance,0.04419517900961268,4419517.900961268,0.0,0.0,0.04419517900961268,4419517.900961268,3.6924997226414105,4.162506759878918,4.162506759878918,4.162506759878918,289.09211813795605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Traditional Governance,0.03626965087352757,3626965.087352757,0.0,0.0,0.03626965087352757,3626965.087352757,4.475201387232788,4.335853267898054,4.335853267898054,4.335853267898054,287.7382331192159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Traditional Governance,0.03249365487120069,3249365.487120069,0.0,0.0,0.03249365487120069,3249365.487120069,5.16425254348953,3.7728851361015097,3.7728851361015097,3.7728851361015097,314.5161728102857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Traditional Governance,0.03643209563590005,3643209.563590005,0.0,0.0,0.03643209563590005,3643209.563590005,4.588026844502216,4.233271523087234,4.233271523087234,4.233271523087234,301.6313693097112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Traditional Governance,0.023203395380430564,2320339.538043056,0.0,0.0,0.023203395380430564,2320339.538043056,3.9729060485999765,3.735810303683593,3.735810303683593,3.735810303683593,292.39019229862015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Traditional Governance,0.04568162599566115,4568162.599566115,0.0,0.0,0.04568162599566115,4568162.599566115,4.909033864575355,3.2880407623144174,3.2880407623144174,3.2880407623144174,306.24155501642946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Traditional Governance,0.034732160283689056,3473216.0283689057,0.0,0.0,0.034732160283689056,3473216.0283689057,4.802517132859006,3.463910348306655,3.463910348306655,3.463910348306655,295.82235178329415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Traditional Governance,0.04011217173807255,4011217.173807255,0.0,0.0,0.04011217173807255,4011217.173807255,4.276650531453757,4.071656013405289,4.071656013405289,4.071656013405289,298.73781095040175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Traditional Governance,0.02610151620214987,2610151.620214987,0.0,0.0,0.02610151620214987,2610151.620214987,3.4564298709727357,3.9977147729613143,3.9977147729613143,3.9977147729613143,309.8695689873679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Traditional Governance,0.03479852184771075,3479852.184771075,0.0,0.0,0.03479852184771075,3479852.184771075,3.188125236298649,3.7883402856763024,3.7883402856763024,3.7883402856763024,297.85212649248984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Traditional Governance,0.03485995112574515,3485995.112574515,0.0,0.0,0.03485995112574515,3485995.112574515,5.113584732798601,3.2915492163353575,3.2915492163353575,3.2915492163353575,334.1792245540475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Traditional Governance,0.04471056758609606,4471056.758609606,0.0,0.0,0.04471056758609606,4471056.758609606,4.202916508746891,4.056396104800649,4.056396104800649,4.056396104800649,299.2540675128557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Traditional Governance,0.03611755149727664,3611755.149727664,0.0,0.0,0.03611755149727664,3611755.149727664,3.7873782723231386,4.31681938691826,4.31681938691826,4.31681938691826,336.1838537432549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Traditional Governance,0.034596925377476904,3459692.5377476905,0.0,0.0,0.034596925377476904,3459692.5377476905,4.5280898525159285,3.4962050704189997,3.4962050704189997,3.4962050704189997,322.4036374387354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Traditional Governance,0.03096079597435114,3096079.597435114,0.0,0.0,0.03096079597435114,3096079.597435114,5.403133038913114,4.219213727317935,4.219213727317935,4.219213727317935,326.6469875409335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Traditional Governance,0.03221499278772397,3221499.2787723965,0.0,0.0,0.03221499278772397,3221499.2787723965,3.1953558044973063,4.11605155933653,4.11605155933653,4.11605155933653,315.59617243462594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Traditional Governance,0.0353133591693741,3531335.91693741,0.0,0.0,0.0353133591693741,3531335.91693741,3.5026389688870783,3.9833097142366185,3.9833097142366185,3.9833097142366185,305.53235113951126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Traditional Governance,0.03405383069263576,3405383.069263576,0.0,0.0,0.03405383069263576,3405383.069263576,4.36992780708796,3.448750747474951,3.448750747474951,3.448750747474951,301.66097130032847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Traditional Governance,0.023118563122040133,2311856.312204013,0.0,0.0,0.023118563122040133,2311856.312204013,4.792459764810209,4.487224382315594,4.487224382315594,4.487224382315594,302.65314798927614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Traditional Governance,0.041158697261571744,4115869.7261571744,0.0,0.0,0.041158697261571744,4115869.7261571744,4.463711742267488,3.981744501628397,3.981744501628397,3.981744501628397,281.7375756223148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Traditional Governance,0.04316423722821623,4316423.722821623,0.0,0.0,0.04316423722821623,4316423.722821623,5.321006607612652,3.915190121525697,3.915190121525697,3.915190121525697,282.74101960000985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Traditional Governance,0.02794431180464204,2794431.180464204,0.0,0.0,0.02794431180464204,2794431.180464204,3.445399259001013,4.37891629653037,4.37891629653037,4.37891629653037,263.06939712548933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Traditional Governance,0.03583371130438788,3583371.130438788,0.0,0.0,0.03583371130438788,3583371.130438788,4.237187905452056,4.355410451201543,4.355410451201543,4.355410451201543,314.3321084502171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Traditional Governance,0.026989927289389325,2698992.7289389325,0.0,0.0,0.026989927289389325,2698992.7289389325,4.2574042716045,4.20914808948437,4.20914808948437,4.20914808948437,274.9863468681729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Traditional Governance,0.037855373281484334,3785537.3281484335,0.0,0.0,0.037855373281484334,3785537.3281484335,4.237163092295651,4.332646577108941,4.332646577108941,4.332646577108941,304.2916381461167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Traditional Governance,0.03124967567210512,3124967.567210512,0.0,0.0,0.03124967567210512,3124967.567210512,4.481413718228389,3.5989241226827025,3.5989241226827025,3.5989241226827025,276.2605310738905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Traditional Governance,0.03762018520378256,3762018.520378256,0.0,0.0,0.03762018520378256,3762018.520378256,5.0292254141026085,4.24680194369723,4.24680194369723,4.24680194369723,268.2409883851704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Traditional Governance,0.038916118749693196,3891611.8749693194,0.0,0.0,0.038916118749693196,3891611.8749693194,4.196023316584037,3.847984279299802,3.847984279299802,3.847984279299802,301.7089225916281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Traditional Governance,0.03979663640572119,3979663.640572119,0.0,0.0,0.03979663640572119,3979663.640572119,4.927700801942346,4.388166703190958,4.388166703190958,4.388166703190958,324.81030893293865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Traditional Governance,0.026963004070094564,2696300.4070094563,0.0,0.0,0.026963004070094564,2696300.4070094563,3.8118464268294967,3.8884012467036793,3.8884012467036793,3.8884012467036793,292.19090157269727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Traditional Governance,0.043852263043356814,4385226.304335682,0.0,0.0,0.043852263043356814,4385226.304335682,4.594034797853366,3.463645706799289,3.463645706799289,3.463645706799289,329.9036705854844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Traditional Governance,0.030178226559803845,3017822.6559803844,0.0,0.0,0.030178226559803845,3017822.6559803844,4.2991905616555846,3.928290260175205,3.928290260175205,3.928290260175205,257.17883631605713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Traditional Governance,0.024103126890467917,2410312.6890467918,0.0,0.0,0.024103126890467917,2410312.6890467918,4.560016878685749,4.242034593274585,4.242034593274585,4.242034593274585,298.25655439280075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Traditional Governance,0.03584668276431873,3584668.276431873,0.0,0.0,0.03584668276431873,3584668.276431873,3.6963288567014314,4.00074599660285,4.00074599660285,4.00074599660285,277.08915291082906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Traditional Governance,0.03291955988948917,3291955.988948917,0.0,0.0,0.03291955988948917,3291955.988948917,5.542378770623661,4.249955826424349,4.249955826424349,4.249955826424349,289.7354054130679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Traditional Governance,0.04124816501581445,4124816.501581445,0.0,0.0,0.04124816501581445,4124816.501581445,5.350356656008853,3.4124862073373636,3.4124862073373636,3.4124862073373636,260.89305471383716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Traditional Governance,0.04071092913305835,4071092.913305835,0.0,0.0,0.04071092913305835,4071092.913305835,5.116135400249467,3.676203927545035,3.676203927545035,3.676203927545035,263.29426327443485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Traditional Governance,0.03194623379020442,3194623.3790204423,0.0,0.0,0.03194623379020442,3194623.3790204423,5.30539414431365,4.052616665783065,4.052616665783065,4.052616665783065,312.10631233377717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Traditional Governance,0.04539616765958895,4539616.765958895,0.0,0.0,0.04539616765958895,4539616.765958895,3.8124625627170077,3.902283137292195,3.902283137292195,3.902283137292195,308.43920582639583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Traditional Governance,0.03144172308540341,3144172.308540341,0.0,0.0,0.03144172308540341,3144172.308540341,4.505593087070491,4.160175767806389,4.160175767806389,4.160175767806389,282.2750252758358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Traditional Governance,0.03522758341212487,3522758.341212487,0.0,0.0,0.03522758341212487,3522758.341212487,4.196073247926043,4.581069459403536,4.581069459403536,4.581069459403536,327.7681509381267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Traditional Governance,0.03073239445582491,3073239.445582491,0.0,0.0,0.03073239445582491,3073239.445582491,5.2881269325706395,4.1401691956998805,4.1401691956998805,4.1401691956998805,310.5017048489423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Traditional Governance,0.044635263894843805,4463526.38948438,0.0,0.0,0.044635263894843805,4463526.38948438,3.923292787390652,3.930906632511792,3.930906632511792,3.930906632511792,290.99835973741637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Traditional Governance,0.02860659734807596,2860659.734807596,0.0,0.0,0.02860659734807596,2860659.734807596,3.994863859097754,4.034641223743711,4.034641223743711,4.034641223743711,295.1471582002741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
